"","Sample","X","Y","site","year","HydroBasin","Country"
"S3151_2012","S3151_2012",1.67887948153954,0.770478739958711,"S3151",2012,"2080031960","SWE"
"S3151_2013","S3151_2013",1.67887948153954,0.770478739958711,"S3151",2013,"2080031960","SWE"
"S3151_2004","S3151_2004",1.67887948153954,0.770478739958711,"S3151",2004,"2080031960","SWE"
"S3151_2006","S3151_2006",1.67887948153954,0.770478739958711,"S3151",2006,"2080031960","SWE"
"S3151_2007","S3151_2007",1.67887948153954,0.770478739958711,"S3151",2007,"2080031960","SWE"
"S3151_2008","S3151_2008",1.67887948153954,0.770478739958712,"S3151",2008,"2080031960","SWE"
"S3151_2010","S3151_2010",1.67887948153954,0.770478739958711,"S3151",2010,"2080031960","SWE"
"S3154_2009","S3154_2009",1.67887948153954,0.770478739958712,"S3154",2009,"2080031960","SWE"
"S3154_2010","S3154_2010",1.67887948153954,0.770478739958711,"S3154",2010,"2080031960","SWE"
"S3154_2011","S3154_2011",1.67887948153954,0.770478739958711,"S3154",2011,"2080031960","SWE"
"S3154_2012","S3154_2012",1.68761069798991,0.759175521123321,"S3154",2012,"2080031960","SWE"
"S3154_2013","S3154_2013",1.67887948153954,0.770478739958712,"S3154",2013,"2080031960","SWE"
"S3154_2004","S3154_2004",1.67887948153954,0.770478739958712,"S3154",2004,"2080031960","SWE"
"S3154_2005","S3154_2005",1.67887948153954,0.770478739958712,"S3154",2005,"2080031960","SWE"
"S3154_2006","S3154_2006",1.67887948153954,0.770478739958712,"S3154",2006,"2080031960","SWE"
"S3154_2007","S3154_2007",1.67887948153954,0.770478739958712,"S3154",2007,"2080031960","SWE"
"S3154_2008","S3154_2008",1.67887948153954,0.770478739958712,"S3154",2008,"2080031960","SWE"
"S3159_2006","S3159_2006",1.82539499119959,-1.3931341958071,"S3159",2006,"2080022150","FRA"
"S3159_2008","S3159_2008",1.77430311770082,-1.40416507988829,"S3159",2008,"2080022150","FRA"
"S3159_2009","S3159_2009",-2.94727890552615,2.02211885533635,"S3159",2009,"2080022150","FRA"
"S3159_2010","S3159_2010",1.28402832458773,-1.59103075629475,"S3159",2010,"2080022150","FRA"
"S3159_2011","S3159_2011",0.928478895058248,0.651277182594726,"S3159",2011,"2080022150","FRA"
"S3159_2012","S3159_2012",1.19679067487401,-1.61085226655719,"S3159",2012,"2080022150","FRA"
"S3159_2013","S3159_2013",0.920918604657658,-1.7036738598709,"S3159",2013,"2080022150","FRA"
"S3159_2004","S3159_2004",1.21362659511386,-1.63830851203238,"S3159",2004,"2080022150","FRA"
"S3159_2005","S3159_2005",1.65300618402052,-1.44632436430821,"S3159",2005,"2080022150","FRA"
"S3159_2007","S3159_2007",1.57937168666428,-1.5086387163403,"S3159",2007,"2080022150","FRA"
"S3165_2004","S3165_2004",1.67887948153955,0.770478739958699,"S3165",2004,"2080031960","SWE"
"S3165_2005","S3165_2005",1.67887948153955,0.7704787399587,"S3165",2005,"2080031960","SWE"
"S3165_2012","S3165_2012",1.67887948153955,0.770478739958699,"S3165",2012,"2080031960","SWE"
"S3165_2006","S3165_2006",1.67887948153955,0.7704787399587,"S3165",2006,"2080031960","SWE"
"S3165_2007","S3165_2007",1.67887948153955,0.770478739958699,"S3165",2007,"2080031960","SWE"
"S3165_2008","S3165_2008",1.67887948153955,0.770478739958699,"S3165",2008,"2080031960","SWE"
"S3165_2009","S3165_2009",1.67887948153955,0.770478739958699,"S3165",2009,"2080031960","SWE"
"S3165_2010","S3165_2010",1.67887948153955,0.770478739958699,"S3165",2010,"2080031960","SWE"
"S3165_2011","S3165_2011",1.67887948153955,0.770478739958699,"S3165",2011,"2080031960","SWE"
"S3165_2013","S3165_2013",1.67887948153955,0.770478739958699,"S3165",2013,"2080031960","SWE"
"S3175_2008","S3175_2008",0.460541739163367,-1.78383139488016,"S3175",2008,"2080022150","FRA"
"S3175_2010","S3175_2010",0.00497294182483688,-1.71741918960095,"S3175",2010,"2080022150","FRA"
"S3175_2011","S3175_2011",1.1382399315526,-1.64722859481738,"S3175",2011,"2080022150","FRA"
"S3175_2012","S3175_2012",0.583076041919942,-1.66157116601305,"S3175",2012,"2080022150","FRA"
"S3175_2013","S3175_2013",0.499382613410403,-1.64633379168036,"S3175",2013,"2080022150","FRA"
"S3175_2004","S3175_2004",-0.83172838655616,-1.56892250346564,"S3175",2004,"2080022150","FRA"
"S3175_2005","S3175_2005",0.436386690959347,-1.49856652095922,"S3175",2005,"2080022150","FRA"
"S3175_2006","S3175_2006",0.34101304787994,-1.61590683034702,"S3175",2006,"2080022150","FRA"
"S3175_2007","S3175_2007",0.491020640872845,-1.75825355981985,"S3175",2007,"2080022150","FRA"
"S3175_2009","S3175_2009",0.304507600536762,-1.69158637785469,"S3175",2009,"2080022150","FRA"
"S3176_2005","S3176_2005",1.51406682510909,0.708764633643091,"S3176",2005,"2080031960","SWE"
"S3176_2012","S3176_2012",1.18499782092295,0.583907016154627,"S3176",2012,"2080031960","SWE"
"S3176_2004","S3176_2004",1.27447427838907,0.617290544636788,"S3176",2004,"2080031960","SWE"
"S3176_2006","S3176_2006",1.52926892548616,0.71063687686279,"S3176",2006,"2080031960","SWE"
"S3176_2007","S3176_2007",1.51254763520068,0.708184482556921,"S3176",2007,"2080031960","SWE"
"S3176_2008","S3176_2008",1.64338666305107,0.757667312535624,"S3176",2008,"2080031960","SWE"
"S3176_2009","S3176_2009",1.24326353577489,0.564440736972444,"S3176",2009,"2080031960","SWE"
"S3176_2010","S3176_2010",1.32881641777941,0.637935974271246,"S3176",2010,"2080031960","SWE"
"S3176_2011","S3176_2011",1.35707631111143,0.648709392858142,"S3176",2011,"2080031960","SWE"
"S3176_2013","S3176_2013",1.23212943001145,0.597518699364053,"S3176",2013,"2080031960","SWE"
"S3189_2009","S3189_2009",0.801976697143039,-1.75306020249832,"S3189",2009,"2080053790","GBR"
"S3189_2004","S3189_2004",0.61524048743699,-1.77499933578606,"S3189",2004,"2080053790","GBR"
"S3189_2005","S3189_2005",0.966714978344565,-1.72092311818345,"S3189",2005,"2080053790","GBR"
"S3189_2006","S3189_2006",0.747508990541294,-1.74950606677481,"S3189",2006,"2080053790","GBR"
"S3189_2008","S3189_2008",0.440171103901841,-1.80329754318921,"S3189",2008,"2080053790","GBR"
"S3189_2010","S3189_2010",0.172794835889007,-1.79707339216021,"S3189",2010,"2080053790","GBR"
"S3189_2011","S3189_2011",0.62969737612647,-1.78587674405951,"S3189",2011,"2080053790","GBR"
"S3189_2012","S3189_2012",0.812715403764653,-1.7524421048762,"S3189",2012,"2080053790","GBR"
"S3189_2007","S3189_2007",-0.354122226632698,-1.76300396507603,"S3189",2007,"2080053790","GBR"
"S3189_2013","S3189_2013",0.940821013366469,-1.73134613122114,"S3189",2013,"2080053790","GBR"
"S3191_2013","S3191_2013",1.67887948153956,0.77047873995868,"S3191",2013,"2080031960","SWE"
"S3191_2004","S3191_2004",1.67887948153956,0.77047873995868,"S3191",2004,"2080031960","SWE"
"S3191_2005","S3191_2005",1.67887948153956,0.77047873995868,"S3191",2005,"2080031960","SWE"
"S3191_2010","S3191_2010",1.67887948153956,0.77047873995868,"S3191",2010,"2080031960","SWE"
"S3191_2012","S3191_2012",1.67887948153956,0.77047873995868,"S3191",2012,"2080031960","SWE"
"S3191_2006","S3191_2006",1.67887948153955,0.77047873995868,"S3191",2006,"2080031960","SWE"
"S3191_2007","S3191_2007",1.67887948153955,0.77047873995868,"S3191",2007,"2080031960","SWE"
"S3191_2008","S3191_2008",1.67887948153955,0.77047873995868,"S3191",2008,"2080031960","SWE"
"S3191_2009","S3191_2009",1.67887948153956,0.770478739958681,"S3191",2009,"2080031960","SWE"
"S3191_2011","S3191_2011",1.67887948153955,0.77047873995868,"S3191",2011,"2080031960","SWE"
"S3209_2004","S3209_2004",0.759154979774772,-1.71537063320913,"S3209",2004,"2080053790","GBR"
"S3209_2009","S3209_2009",0.324695653342546,-1.7982490315502,"S3209",2009,"2080053790","GBR"
"S3209_2006","S3209_2006",1.08695935388794,-1.66725421603938,"S3209",2006,"2080053790","GBR"
"S3209_2008","S3209_2008",0.277363274907584,-1.80347500144871,"S3209",2008,"2080053790","GBR"
"S3209_2010","S3209_2010",0.29263801327193,-1.8039237617514,"S3209",2010,"2080053790","GBR"
"S3209_2011","S3209_2011",0.724739932094075,-1.76513916680106,"S3209",2011,"2080053790","GBR"
"S3209_2012","S3209_2012",0.614176684097215,-1.7799033130674,"S3209",2012,"2080053790","GBR"
"S3209_2005","S3209_2005",0.961861397177519,-1.7098004855004,"S3209",2005,"2080053790","GBR"
"S3209_2007","S3209_2007",0.589415486043397,-1.77195385173165,"S3209",2007,"2080053790","GBR"
"S3217_2007","S3217_2007",1.18034737660597,0.158659572883447,"S3217",2007,"2080031960","SWE"
"S3217_2008","S3217_2008",1.36395112513752,0.444751464276676,"S3217",2008,"2080031960","SWE"
"S3217_2010","S3217_2010",1.61914652940542,0.51812618732652,"S3217",2010,"2080031960","SWE"
"S3217_2012","S3217_2012",1.67887948153955,0.770478739958674,"S3217",2012,"2080031960","SWE"
"S3217_2004","S3217_2004",1.213658150802,0.352512050902608,"S3217",2004,"2080031960","SWE"
"S3217_2006","S3217_2006",1.63378118382871,0.51815250625438,"S3217",2006,"2080031960","SWE"
"S3217_2009","S3217_2009",1.34600584818185,0.587883416652312,"S3217",2009,"2080031960","SWE"
"S3217_2011","S3217_2011",1.40767093904015,0.329126839145705,"S3217",2011,"2080031960","SWE"
"S3217_2013","S3217_2013",1.67887948153956,0.770478739958676,"S3217",2013,"2080031960","SWE"
"S3224_2004","S3224_2004",1.67887948153956,0.770478739958676,"S3224",2004,"2080031960","SWE"
"S3224_2005","S3224_2005",1.67887948153956,0.770478739958676,"S3224",2005,"2080031960","SWE"
"S3224_2010","S3224_2010",1.67887948153956,0.770478739958676,"S3224",2010,"2080031960","SWE"
"S3224_2011","S3224_2011",1.67887948153956,0.770478739958676,"S3224",2011,"2080031960","SWE"
"S3224_2012","S3224_2012",1.68064918802133,0.75845608126944,"S3224",2012,"2080031960","SWE"
"S3224_2013","S3224_2013",1.67887948153956,0.770478739958677,"S3224",2013,"2080031960","SWE"
"S3224_2006","S3224_2006",1.67887948153956,0.770478739958677,"S3224",2006,"2080031960","SWE"
"S3224_2007","S3224_2007",1.67887948153956,0.770478739958677,"S3224",2007,"2080031960","SWE"
"S3224_2008","S3224_2008",1.6817171864384,0.746047979127031,"S3224",2008,"2080031960","SWE"
"S3224_2009","S3224_2009",1.67887948153956,0.770478739958678,"S3224",2009,"2080031960","SWE"
"S3234_2004","S3234_2004",0.312426770470486,-1.73214424704185,"S3234",2004,"7080047060","USA"
"S3234_2005","S3234_2005",-2.15965971852104,0.751324720279453,"S3234",2005,"7080047060","USA"
"S3234_2006","S3234_2006",-2.16539987340653,1.00638821117007,"S3234",2006,"7080047060","USA"
"S3234_2007","S3234_2007",-1.35773792926959,0.629204126117496,"S3234",2007,"7080047060","USA"
"S3234_2008","S3234_2008",-2.16303985814602,0.981814916312649,"S3234",2008,"7080047060","USA"
"S3234_2009","S3234_2009",-1.15885717946503,0.806520388130566,"S3234",2009,"7080047060","USA"
"S3234_2010","S3234_2010",-0.254329917438918,1.1016076751704,"S3234",2010,"7080047060","USA"
"S3234_2011","S3234_2011",-2.18744732391825,-0.621384042013488,"S3234",2011,"7080047060","USA"
"S3234_2012","S3234_2012",-1.24277315084085,0.839440880923736,"S3234",2012,"7080047060","USA"
"S3237_2004","S3237_2004",1.28488408790442,-1.70546733695341,"S3237",2004,"2080016960","ESP"
"S3237_2006","S3237_2006",1.18643158141095,-1.70937129004618,"S3237",2006,"2080016960","ESP"
"S3237_2007","S3237_2007",1.38151715193178,-1.6879388273183,"S3237",2007,"2080016960","ESP"
"S3237_2013","S3237_2013",1.18697398583144,-1.69335660431333,"S3237",2013,"2080016960","ESP"
"S3237_2008","S3237_2008",1.60564253334671,-1.60805696627297,"S3237",2008,"2080016960","ESP"
"S3237_2009","S3237_2009",1.39764144099648,-1.68408676446615,"S3237",2009,"2080016960","ESP"
"S3237_2011","S3237_2011",1.07948446968723,-1.7104427066952,"S3237",2011,"2080016960","ESP"
"S3237_2005","S3237_2005",0.828262469034697,-1.70796525930302,"S3237",2005,"2080016960","ESP"
"S3237_2010","S3237_2010",0.826685896250593,-1.7078913990309,"S3237",2010,"2080016960","ESP"
"S3237_2012","S3237_2012",0.911002519460337,-1.70958809784972,"S3237",2012,"2080016960","ESP"
"S3253_2005","S3253_2005",0.373375198598464,-1.32279530695507,"S3253",2005,"2080031960","SWE"
"S3253_2008","S3253_2008",1.54571327659035,0.617259636788832,"S3253",2008,"2080031960","SWE"
"S3253_2010","S3253_2010",1.44021469042366,0.441829800228198,"S3253",2010,"2080031960","SWE"
"S3253_2012","S3253_2012",1.67887948153956,0.770478739958662,"S3253",2012,"2080031960","SWE"
"S3253_2004","S3253_2004",-0.172227239095235,-0.21570311354469,"S3253",2004,"2080031960","SWE"
"S3253_2006","S3253_2006",0.314130383485983,-0.0568137129974048,"S3253",2006,"2080031960","SWE"
"S3253_2007","S3253_2007",1.40839656371826,0.357747351122112,"S3253",2007,"2080031960","SWE"
"S3253_2009","S3253_2009",1.68161150481169,0.74767534315252,"S3253",2009,"2080031960","SWE"
"S3253_2011","S3253_2011",1.66206300073236,0.576959271220247,"S3253",2011,"2080031960","SWE"
"S3253_2013","S3253_2013",1.61676187344398,0.587277950648102,"S3253",2013,"2080031960","SWE"
"S3257_2007","S3257_2007",-1.30846768907606,-1.67477296020294,"S3257",2007,"2080022150","FRA"
"S3257_2008","S3257_2008",-1.61658204059598,-1.599235586229,"S3257",2008,"2080022150","FRA"
"S3257_2009","S3257_2009",-1.40190577883902,-1.63323882397012,"S3257",2009,"2080022150","FRA"
"S3257_2010","S3257_2010",-1.77470918144746,-1.47753070773066,"S3257",2010,"2080022150","FRA"
"S3257_2004","S3257_2004",-1.64650099792228,-1.61689366293554,"S3257",2004,"2080022150","FRA"
"S3257_2005","S3257_2005",-1.62434905942067,-1.6146931681558,"S3257",2005,"2080022150","FRA"
"S3257_2006","S3257_2006",-1.65959146408988,-1.5577612830959,"S3257",2006,"2080022150","FRA"
"S3257_2012","S3257_2012",-2.53233984359945,0.901853860379929,"S3257",2012,"2080022150","FRA"
"S3257_2011","S3257_2011",-1.94679933289344,-1.4297454444957,"S3257",2011,"2080022150","FRA"
"S3257_2013","S3257_2013",-1.43252733688068,-1.62596076508185,"S3257",2013,"2080022150","FRA"
"S3260_2007","S3260_2007",-2.94727890552609,2.02211885533625,"S3260",2007,"2080022150","FRA"
"S3260_2009","S3260_2009",-2.94727890552609,2.02211885533625,"S3260",2009,"2080022150","FRA"
"S3260_2010","S3260_2010",-2.94727890552609,2.02211885533625,"S3260",2010,"2080022150","FRA"
"S3260_2012","S3260_2012",-2.94727890552609,2.02211885533625,"S3260",2012,"2080022150","FRA"
"S3260_2005","S3260_2005",0.743604364638086,-1.77850309765802,"S3260",2005,"2080022150","FRA"
"S3260_2006","S3260_2006",0.367222119061991,-1.80088370012406,"S3260",2006,"2080022150","FRA"
"S3260_2004","S3260_2004",0.784436752144139,-1.76460659577864,"S3260",2004,"2080022150","FRA"
"S3260_2008","S3260_2008",1.35055808252182,-1.60311190067299,"S3260",2008,"2080022150","FRA"
"S3260_2011","S3260_2011",-2.94727890552608,2.02211885533624,"S3260",2011,"2080022150","FRA"
"S3260_2013","S3260_2013",-0.486041551044975,-2.11192306552034,"S3260",2013,"2080022150","FRA"
"S3269_2004","S3269_2004",1.67887948153957,0.770478739958632,"S3269",2004,"2080031960","SWE"
"S3269_2005","S3269_2005",1.67887948153957,0.770478739958632,"S3269",2005,"2080031960","SWE"
"S3269_2012","S3269_2012",1.67887948153957,0.770478739958632,"S3269",2012,"2080031960","SWE"
"S3269_2013","S3269_2013",1.67887948153957,0.770478739958632,"S3269",2013,"2080031960","SWE"
"S3269_2006","S3269_2006",1.67887948153957,0.770478739958632,"S3269",2006,"2080031960","SWE"
"S3269_2007","S3269_2007",1.67887948153957,0.770478739958632,"S3269",2007,"2080031960","SWE"
"S3269_2008","S3269_2008",1.67887948153957,0.770478739958632,"S3269",2008,"2080031960","SWE"
"S3269_2009","S3269_2009",1.67887948153957,0.770478739958632,"S3269",2009,"2080031960","SWE"
"S3269_2010","S3269_2010",1.67887948153957,0.770478739958632,"S3269",2010,"2080031960","SWE"
"S3269_2011","S3269_2011",1.67887948153957,0.770478739958632,"S3269",2011,"2080031960","SWE"
"S3270_2005","S3270_2005",1.48684744098009,-1.52377955387766,"S3270",2005,"2080022150","FRA"
"S3270_2006","S3270_2006",1.82418719176834,-1.39567334062805,"S3270",2006,"2080022150","FRA"
"S3270_2007","S3270_2007",1.85746844520004,-1.40135116797227,"S3270",2007,"2080022150","FRA"
"S3270_2012","S3270_2012",1.77293621014744,-1.41293520632385,"S3270",2012,"2080022150","FRA"
"S3270_2008","S3270_2008",1.90362559960462,-1.36328240431496,"S3270",2008,"2080022150","FRA"
"S3270_2009","S3270_2009",1.91577403337742,-1.35509731076058,"S3270",2009,"2080022150","FRA"
"S3270_2011","S3270_2011",1.70969330774693,-1.42444840615403,"S3270",2011,"2080022150","FRA"
"S3270_2013","S3270_2013",1.88473838518347,-1.35616684340123,"S3270",2013,"2080022150","FRA"
"S3271_2013","S3271_2013",1.58566861010187,0.670754357854087,"S3271",2013,"2080031960","SWE"
"S3271_2004","S3271_2004",1.66906342456705,0.765235337309758,"S3271",2004,"2080031960","SWE"
"S3271_2005","S3271_2005",1.68174591879211,0.745572566149054,"S3271",2005,"2080031960","SWE"
"S3271_2011","S3271_2011",1.6300348476531,0.723855628890936,"S3271",2011,"2080031960","SWE"
"S3271_2012","S3271_2012",1.66926267237539,0.76707858110492,"S3271",2012,"2080031960","SWE"
"S3271_2006","S3271_2006",1.68094556119877,0.753726118187351,"S3271",2006,"2080031960","SWE"
"S3271_2007","S3271_2007",1.59021427574018,0.712470373889984,"S3271",2007,"2080031960","SWE"
"S3271_2008","S3271_2008",1.66987174349083,0.746933376154873,"S3271",2008,"2080031960","SWE"
"S3271_2009","S3271_2009",1.68433409116488,0.759396168634575,"S3271",2009,"2080031960","SWE"
"S3271_2010","S3271_2010",1.68218784422266,0.727322765649241,"S3271",2010,"2080031960","SWE"
"S3282_2010","S3282_2010",1.67887948153958,0.770478739958634,"S3282",2010,"2080031960","SWE"
"S3282_2012","S3282_2012",1.67887948153958,0.770478739958634,"S3282",2012,"2080031960","SWE"
"S3282_2004","S3282_2004",1.67887948153958,0.770478739958634,"S3282",2004,"2080031960","SWE"
"S3282_2005","S3282_2005",1.6732526250961,0.767540930673507,"S3282",2005,"2080031960","SWE"
"S3282_2008","S3282_2008",1.67887948153958,0.770478739958634,"S3282",2008,"2080031960","SWE"
"S3282_2011","S3282_2011",1.67887948153958,0.770478739958634,"S3282",2011,"2080031960","SWE"
"S3282_2006","S3282_2006",1.67887948153958,0.770478739958634,"S3282",2006,"2080031960","SWE"
"S3282_2007","S3282_2007",1.67887948153958,0.770478739958635,"S3282",2007,"2080031960","SWE"
"S3282_2009","S3282_2009",1.67887948153958,0.770478739958634,"S3282",2009,"2080031960","SWE"
"S3283_2004","S3283_2004",-1.48514033642582,-1.46045722916391,"S3283",2004,"2080022150","FRA"
"S3283_2005","S3283_2005",-1.5961777514706,-1.51815095696123,"S3283",2005,"2080022150","FRA"
"S3283_2006","S3283_2006",-1.41231537668879,-1.58631705107464,"S3283",2006,"2080022150","FRA"
"S3283_2007","S3283_2007",-0.744835089337425,-1.59637243491302,"S3283",2007,"2080022150","FRA"
"S3283_2008","S3283_2008",-1.42421018568861,-1.62662989989054,"S3283",2008,"2080022150","FRA"
"S3283_2009","S3283_2009",-1.46421756916278,-1.60774232578846,"S3283",2009,"2080022150","FRA"
"S3283_2010","S3283_2010",-1.41039545037275,-1.50601419112251,"S3283",2010,"2080022150","FRA"
"S3283_2012","S3283_2012",-1.52647138950494,-1.43219953897451,"S3283",2012,"2080022150","FRA"
"S3294_2010","S3294_2010",1.75254026514699,0.503507869846889,"S3294",2010,"2080033320","SWE"
"S3294_2004","S3294_2004",1.74196078110215,0.500498810165339,"S3294",2004,"2080033320","SWE"
"S3294_2005","S3294_2005",1.75115588159414,0.508970511534068,"S3294",2005,"2080033320","SWE"
"S3294_2009","S3294_2009",1.7522028845664,0.474040858945089,"S3294",2009,"2080033320","SWE"
"S3294_2012","S3294_2012",1.71924730127816,0.514926040017984,"S3294",2012,"2080033320","SWE"
"S3294_2013","S3294_2013",1.73419944539285,0.505926427817397,"S3294",2013,"2080033320","SWE"
"S3294_2006","S3294_2006",1.7416026102454,0.49277063526511,"S3294",2006,"2080033320","SWE"
"S3294_2007","S3294_2007",1.77448930032751,0.501485346753751,"S3294",2007,"2080033320","SWE"
