"","Axis1","Axis2","site","year","HydroBasin","Country"
"S1562_2013",-1.40015733976733,0.804423659727932,"S1562",2013,"2080033120","SWE"
"S1562_2007",1.22389236467199,-0.170811769498673,"S1562",2007,"2080033120","SWE"
"S1562_2008",-1.05859151733251,0.68517879724327,"S1562",2008,"2080033120","SWE"
"S1566_2009",-1.10862204315233,0.243075323100066,"S1566",2009,"2080033120","SWE"
"S1566_2010",-3.87048742382157,-0.373393692293018,"S1566",2010,"2080033120","SWE"
"S1566_2011",-0.785891608043703,0.300939218007815,"S1566",2011,"2080033120","SWE"
"S1566_2012",-4.30665059727344,-0.13058397119229,"S1566",2012,"2080033120","SWE"
"S1566_2005",-0.845201720148945,0.795301180147508,"S1566",2005,"2080033120","SWE"
"S1566_2006",-1.34587606111466,0.30769094896034,"S1566",2006,"2080033120","SWE"
"S1566_2013",1.19276114125452,-0.11933287391336,"S1566",2013,"2080033120","SWE"
"S1566_2007",-0.0928886314900676,1.14792140696397,"S1566",2007,"2080033120","SWE"
"S1566_2008",-0.0984343681664098,1.18339823195611,"S1566",2008,"2080033120","SWE"
"S1578_2008",0.0578149344211588,-2.27615831607687,"S1578",2008,"2080016510","FRA"
"S1578_2009",3.14512444600453,2.30243487067093,"S1578",2009,"2080016510","FRA"
"S1578_2010",3.14512444600453,2.30243487067093,"S1578",2010,"2080016510","FRA"
"S1578_2012",3.14512444600453,2.30243487067093,"S1578",2012,"2080016510","FRA"
"S1578_2004",3.14512444600453,2.30243487067093,"S1578",2004,"2080016510","FRA"
"S1578_2005",1.61632588291167,-1.24155423263083,"S1578",2005,"2080016510","FRA"
"S1578_2007",1.51025940374436,-1.07791183154292,"S1578",2007,"2080016510","FRA"
"S1578_2011",3.14512444600453,2.30243487067093,"S1578",2011,"2080016510","FRA"
"S1578_2013",2.24194904801738,1.90617965023316,"S1578",2013,"2080016510","FRA"
"S1581_2004",1.85616996607057,-0.738737989934752,"S1581",2004,"2080032600","SWE"
"S1581_2012",0.444293285708189,-1.62875843027141,"S1581",2012,"2080032600","SWE"
"S1581_2013",-0.333792239176124,-2.29227209269455,"S1581",2013,"2080032600","SWE"
"S1581_2006",-0.821530544677456,-2.41336269268959,"S1581",2006,"2080032600","SWE"
"S1581_2007",-0.22929934336634,-2.20316561046529,"S1581",2007,"2080032600","SWE"
"S1581_2008",-0.317856871787957,-2.27868318294153,"S1581",2008,"2080032600","SWE"
"S1581_2009",-2.24719389749622,-3.30290557227853,"S1581",2009,"2080032600","SWE"
"S1581_2010",-1.13092486297071,-2.74671676463348,"S1581",2010,"2080032600","SWE"
"S1581_2011",-0.325408902122782,-2.49732230756371,"S1581",2011,"2080032600","SWE"
"S1587_2006",-1.67274148616879,0.871038735575889,"S1587",2006,"2080032600","SWE"
"S1587_2004",-1.72481424235842,0.838595414759264,"S1587",2004,"2080032600","SWE"
"S1587_2005",-1.64529089030886,0.842882366544717,"S1587",2005,"2080032600","SWE"
"S1587_2007",-1.69970456338569,0.908999308525025,"S1587",2007,"2080032600","SWE"
"S1587_2008",-1.71100677879574,0.877309537663717,"S1587",2008,"2080032600","SWE"
"S1587_2009",-1.69970456338569,0.908999308525025,"S1587",2009,"2080032600","SWE"
"S1587_2010",-1.72041655461254,0.850925892628444,"S1587",2010,"2080032600","SWE"
"S1587_2011",-1.71077972536116,0.87794616252477,"S1587",2011,"2080032600","SWE"
"S1587_2012",-1.69970456338569,0.908999308525025,"S1587",2012,"2080032600","SWE"
"S1587_2013",-1.69970456338569,0.908999308525025,"S1587",2013,"2080032600","SWE"
"S1593_2004",-4.24151473270613,-0.185347704164036,"S1593",2004,"2080032230","SWE"
"S1593_2005",-3.63483359375138,-0.188986253230325,"S1593",2005,"2080032230","SWE"
"S1593_2006",-2.62104900849352,-0.733408756752569,"S1593",2006,"2080032230","SWE"
"S1593_2008",-3.08452075191767,-0.262012400117988,"S1593",2008,"2080032230","SWE"
"S1593_2009",-3.92614958269605,-0.174624626249239,"S1593",2009,"2080032230","SWE"
"S1593_2011",-3.47832930632303,-0.449564072015975,"S1593",2011,"2080032230","SWE"
"S1593_2012",-2.39145685945307,0.0983469666388978,"S1593",2012,"2080032230","SWE"
"S1593_2013",-2.21322712176563,0.00843931847093536,"S1593",2013,"2080032230","SWE"
"S1597_2011",0.182327132985686,0.306225266194033,"S1597",2011,"2080032230","SWE"
"S1597_2004",1.23498636872571,0.0381526109585276,"S1597",2004,"2080032230","SWE"
"S1597_2005",0.530406726259981,0.152705393570206,"S1597",2005,"2080032230","SWE"
"S1597_2006",1.74215048028522,0.755440856473634,"S1597",2006,"2080032230","SWE"
"S1597_2007",-0.0239098737474984,-2.55183964169689,"S1597",2007,"2080032230","SWE"
"S1597_2008",-0.551322861761438,0.162118300827799,"S1597",2008,"2080032230","SWE"
"S1597_2009",-0.650913162174866,0.378339697098387,"S1597",2009,"2080032230","SWE"
"S1597_2012",1.12948923069046,0.082851954982338,"S1597",2012,"2080032230","SWE"
"S1597_2013",0.780879122544425,0.623397652427222,"S1597",2013,"2080032230","SWE"
"S1598_2006",-1.69970456338569,0.908999308525025,"S1598",2006,"2080032600","SWE"
"S1598_2004",-0.586658780937536,0.431196946988818,"S1598",2004,"2080032600","SWE"
"S1598_2005",-1.58888018925382,0.870309145794164,"S1598",2005,"2080032600","SWE"
"S1598_2008",-1.69970456338569,0.908999308525025,"S1598",2008,"2080032600","SWE"
"S1598_2009",-1.69970456338569,0.908999308525025,"S1598",2009,"2080032600","SWE"
"S1598_2010",-1.69970456338569,0.908999308525025,"S1598",2010,"2080032600","SWE"
"S1598_2011",-1.69970456338569,0.908999308525025,"S1598",2011,"2080032600","SWE"
"S1598_2012",-1.69970456338569,0.908999308525025,"S1598",2012,"2080032600","SWE"
"S1598_2013",-1.69970456338569,0.908999308525025,"S1598",2013,"2080032600","SWE"
"S1599_2004",-4.62637329359513,-0.243934783194924,"S1599",2004,"2080032230","SWE"
"S1599_2005",-4.47650622238895,-0.285790745076448,"S1599",2005,"2080032230","SWE"
"S1599_2006",-3.97287102402862,-0.508884789689845,"S1599",2006,"2080032230","SWE"
"S1599_2007",-4.57130883559041,-0.459233068804627,"S1599",2007,"2080032230","SWE"
"S1599_2008",-4.31307590153833,-0.254099400448706,"S1599",2008,"2080032230","SWE"
"S1599_2009",-4.20273181716161,-0.153166862995193,"S1599",2009,"2080032230","SWE"
"S1599_2011",-4.18626703695981,-0.205055535313739,"S1599",2011,"2080032230","SWE"
"S1599_2012",-4.251038865138,-0.209714322659522,"S1599",2012,"2080032230","SWE"
"S1599_2013",-2.94949477460585,0.00450367342277273,"S1599",2013,"2080032230","SWE"
"S1606_2005",0.00127804941316031,0.64478349091814,"S1606",2005,"2080032230","SWE"
"S1606_2006",1.11421685850291,0.46423002917995,"S1606",2006,"2080032230","SWE"
"S1606_2007",0.45867425765325,0.726979941268605,"S1606",2007,"2080032230","SWE"
"S1606_2008",1.67029638215431,1.16802997283569,"S1606",2008,"2080032230","SWE"
"S1606_2009",1.0569871505337,0.630321816882955,"S1606",2009,"2080032230","SWE"
"S1606_2011",1.32077617723169,0.0039112651327836,"S1606",2011,"2080032230","SWE"
"S1606_2012",2.19889558515945,1.26112329859654,"S1606",2012,"2080032230","SWE"
"S1606_2013",2.36727413032361,1.32026702628667,"S1606",2013,"2080032230","SWE"
"S1611_2004",1.15766258076045,0.715929853090861,"S1611",2004,"2080032230","SWE"
"S1611_2005",0.56110568264797,0.522082643426793,"S1611",2005,"2080032230","SWE"
"S1611_2006",-0.602038475410525,-1.09684355128949,"S1611",2006,"2080032230","SWE"
"S1611_2008",-0.772477628383015,-0.426969968724271,"S1611",2008,"2080032230","SWE"
"S1611_2009",-0.435660787888512,0.485448621223996,"S1611",2009,"2080032230","SWE"
"S1611_2011",1.85770596984936,0.992991523530961,"S1611",2011,"2080032230","SWE"
"S1611_2012",-0.0607944271645982,0.648718370480972,"S1611",2012,"2080032230","SWE"
"S1611_2013",-0.188527763840867,0.661700090980388,"S1611",2013,"2080032230","SWE"
"S1619_2006",-1.69970456338569,0.908999308525025,"S1619",2006,"2080032600","SWE"
"S1619_2004",-1.54073678890219,0.853501687970804,"S1619",2004,"2080032600","SWE"
"S1619_2005",-1.69970456338569,0.908999308525025,"S1619",2005,"2080032600","SWE"
"S1619_2008",-1.69970456338569,0.908999308525025,"S1619",2008,"2080032600","SWE"
"S1619_2009",-1.69970456338569,0.908999308525025,"S1619",2009,"2080032600","SWE"
"S1619_2010",-1.69970456338569,0.908999308525025,"S1619",2010,"2080032600","SWE"
"S1619_2011",-1.69970456338569,0.908999308525025,"S1619",2011,"2080032600","SWE"
"S1619_2012",-1.69970456338569,0.908999308525025,"S1619",2012,"2080032600","SWE"
"S1619_2013",-1.69970456338569,0.908999308525025,"S1619",2013,"2080032600","SWE"
"S1628_2009",-1.4926782545741,0.0165176027450965,"S1628",2009,"2080033120","SWE"
"S1628_2010",-3.03984632596475,0.33240683402034,"S1628",2010,"2080033120","SWE"
"S1628_2011",-0.80594337179014,-0.217188288926238,"S1628",2011,"2080033120","SWE"
"S1628_2012",-4.01071972894905,-0.103777149817406,"S1628",2012,"2080033120","SWE"
"S1628_2004",-2.28086311551013,0.602256233753064,"S1628",2004,"2080033120","SWE"
"S1628_2005",-3.08914856879555,0.310611087866416,"S1628",2005,"2080033120","SWE"
"S1628_2006",-1.41556728650227,0.222499460403745,"S1628",2006,"2080033120","SWE"
"S1628_2013",-3.21503163520365,0.318338103826215,"S1628",2013,"2080033120","SWE"
"S1628_2007",-2.81691582003452,0.259870627112369,"S1628",2007,"2080033120","SWE"
"S1633_2009",-2.25852544561438,-0.355049358174373,"S1633",2009,"2080033120","SWE"
"S1633_2010",-4.58025771565188,-0.229795209002573,"S1633",2010,"2080033120","SWE"
"S1633_2011",-3.88956234970512,-0.253246623698553,"S1633",2011,"2080033120","SWE"
"S1633_2012",-3.78891208607869,-0.264801179747614,"S1633",2012,"2080033120","SWE"
"S1633_2004",-4.41229189315313,-0.251587420437149,"S1633",2004,"2080033120","SWE"
"S1633_2005",-3.4448293793541,-0.288429986861779,"S1633",2005,"2080033120","SWE"
"S1633_2006",-2.57126397486505,-0.300302609155297,"S1633",2006,"2080033120","SWE"
"S1633_2013",-4.20863572137214,-0.261906867998216,"S1633",2013,"2080033120","SWE"
"S1633_2007",0.522867647589061,-0.442994488779265,"S1633",2007,"2080033120","SWE"
"S1657_2005",1.79949901108509,-0.253124974170527,"S1657",2005,"2080020120","ESP"
"S1657_2011",1.58345481303007,-0.411282611535125,"S1657",2011,"2080020120","ESP"
"S1657_2012",1.73026511840571,-0.274874188754917,"S1657",2012,"2080020120","ESP"
"S1657_2013",2.12515563297836,0.0807172292970391,"S1657",2013,"2080020120","ESP"
"S1657_2007",1.63568883866412,-0.391016990780508,"S1657",2007,"2080020120","ESP"
"S1657_2010",2.03576908482223,-0.118909516530951,"S1657",2010,"2080020120","ESP"
"S1657_2004",1.21954548792703,-0.626343612684423,"S1657",2004,"2080020120","ESP"
"S1657_2006",1.63684137554932,-0.351122857709518,"S1657",2006,"2080020120","ESP"
"S1657_2008",1.67535374133681,-0.311407614619669,"S1657",2008,"2080020120","ESP"
"S1657_2009",1.9094715480036,0.0762081160176747,"S1657",2009,"2080020120","ESP"
"S1664_2004",0.260153677501657,-2.69558153536219,"S1664",2004,"7080047060","USA"
"S1664_2005",0.485097504332472,-2.31578010242425,"S1664",2005,"7080047060","USA"
"S1664_2006",0.0975383548328307,-2.14579217956358,"S1664",2006,"7080047060","USA"
"S1664_2007",-0.361741854796023,-2.6712011030626,"S1664",2007,"7080047060","USA"
"S1664_2008",-0.349177904426832,-2.52305481903996,"S1664",2008,"7080047060","USA"
"S1664_2009",-0.726657374148941,-2.4676353598564,"S1664",2009,"7080047060","USA"
"S1664_2010",0.114184117530209,-2.3455401897464,"S1664",2010,"7080047060","USA"
"S1664_2011",0.572755277775053,-1.70443489984199,"S1664",2011,"7080047060","USA"
"S1664_2013",0.24205820901246,-2.16039138023498,"S1664",2013,"7080047060","USA"
"S1674_2011",1.52085056110623,-1.3563631232661,"S1674",2011,"2080032600","SWE"
"S1674_2013",0.821397736230313,-0.0192382660935366,"S1674",2013,"2080032600","SWE"
"S1674_2004",0.730051782634478,-1.9459011226878,"S1674",2004,"2080032600","SWE"
"S1674_2006",1.82052318419194,-0.722149406652896,"S1674",2006,"2080032600","SWE"
"S1674_2007",0.448335340067759,-1.56864385746808,"S1674",2007,"2080032600","SWE"
"S1674_2008",0.594693604842292,-0.467499063744578,"S1674",2008,"2080032600","SWE"
"S1674_2009",1.46205427670407,-0.461519691313692,"S1674",2009,"2080032600","SWE"
"S1674_2012",-0.850536581191742,0.497683629313563,"S1674",2012,"2080032600","SWE"
"S1681_2009",0.764836004305937,-0.452385574942048,"S1681",2009,"2080033120","SWE"
"S1681_2010",-3.25696287056177,-0.383941707755944,"S1681",2010,"2080033120","SWE"
"S1681_2011",-3.6004401569384,-0.284295791006768,"S1681",2011,"2080033120","SWE"
"S1681_2012",-1.18485680990322,-0.381616264354543,"S1681",2012,"2080033120","SWE"
"S1681_2004",-2.95787879610456,-0.310183689210774,"S1681",2004,"2080033120","SWE"
"S1681_2005",-3.10481241813835,-0.300583147629413,"S1681",2005,"2080033120","SWE"
"S1681_2006",-1.87364650283253,-0.362970947725659,"S1681",2006,"2080033120","SWE"
"S1681_2013",-3.94630390688393,-0.355191011685551,"S1681",2013,"2080033120","SWE"
"S1681_2007",-0.733072428812433,-0.39981802496564,"S1681",2007,"2080033120","SWE"
"S1697_2004",0.621744200818211,-2.67876969732146,"S1697",2004,"7080047060","USA"
"S1697_2005",0.340264644410364,-2.51116902509655,"S1697",2005,"7080047060","USA"
"S1697_2006",0.957779093871604,-1.72826405082826,"S1697",2006,"7080047060","USA"
"S1697_2007",-0.119196908323963,-2.6283116175527,"S1697",2007,"7080047060","USA"
"S1697_2008",-0.825947666741678,-2.82257999607214,"S1697",2008,"7080047060","USA"
"S1697_2009",-0.457030288398837,-2.52336667873125,"S1697",2009,"7080047060","USA"
"S1697_2010",-0.914540092050666,-2.46292094832172,"S1697",2010,"7080047060","USA"
"S1697_2011",0.881621672275471,-1.71827756424475,"S1697",2011,"7080047060","USA"
"S1697_2012",-0.115495645289999,-2.85389190499975,"S1697",2012,"7080047060","USA"
"S1697_2013",-0.0207224713803857,-2.18695328167719,"S1697",2013,"7080047060","USA"
"S1743_2009",-2.68129742035803,-0.179273167397929,"S1743",2009,"2080033120","SWE"
"S1743_2010",-2.9756446739176,-0.265380578849891,"S1743",2010,"2080033120","SWE"
"S1743_2011",-3.10729311735862,-0.157522738912976,"S1743",2011,"2080033120","SWE"
"S1743_2004",-3.89131524200581,-0.184366151516047,"S1743",2004,"2080033120","SWE"
"S1743_2005",-2.93453070941682,-0.282181803783881,"S1743",2005,"2080033120","SWE"
"S1743_2006",0.651797550600868,-0.31714228101049,"S1743",2006,"2080033120","SWE"
"S1743_2008",-4.14058055825586,-0.168561209271192,"S1743",2008,"2080033120","SWE"
"S1743_2012",-3.90325812826936,-0.201029387144273,"S1743",2012,"2080033120","SWE"
"S1743_2013",-4.15093193008518,-0.22312991635535,"S1743",2013,"2080033120","SWE"
"S1743_2007",-3.94660105463614,-0.0967696796147421,"S1743",2007,"2080033120","SWE"
"S1750_2009",1.02962803851208,-0.382397171247985,"S1750",2009,"2080033120","SWE"
"S1750_2010",-2.01039001884411,-0.282017010133528,"S1750",2010,"2080033120","SWE"
"S1750_2011",-0.548041635544624,-0.289751620812033,"S1750",2011,"2080033120","SWE"
"S1750_2012",0.933495171530105,-0.416625981816984,"S1750",2012,"2080033120","SWE"
"S1750_2004",1.17727967760725,-0.335345962949918,"S1750",2004,"2080033120","SWE"
"S1750_2005",-1.35294617336352,-0.170878478775769,"S1750",2005,"2080033120","SWE"
"S1750_2006",-1.51509294662416,-0.292221957079396,"S1750",2006,"2080033120","SWE"
"S1750_2013",-0.528196599717385,-0.330137736689912,"S1750",2013,"2080033120","SWE"
"S1750_2007",-0.832321654050915,-0.360260257217516,"S1750",2007,"2080033120","SWE"
"S176_2005",0.400195163969273,-2.58340347403355,"S176",2005,"7080047060","USA"
"S176_2007",0.374939163627481,-2.86821229623129,"S176",2007,"7080047060","USA"
"S176_2008",-1.71369558337638,-3.43729068862904,"S176",2008,"7080047060","USA"
"S176_2009",-1.23777020468167,-2.7992822308042,"S176",2009,"7080047060","USA"
"S176_2010",-1.46482113284576,-2.94606559078051,"S176",2010,"7080047060","USA"
"S176_2011",-0.652758739182178,-2.93317897185891,"S176",2011,"7080047060","USA"
"S176_2013",-1.4201924625695,-3.41006874567892,"S176",2013,"7080047060","USA"
"S176_2004",0.849450998680597,-2.67027731497162,"S176",2004,"7080047060","USA"
"S1760_2007",-1.44575677453568,-0.0071007824275602,"S1760",2007,"2080032230","SWE"
"S1760_2010",-1.75024163136017,-0.124974054009285,"S1760",2010,"2080032230","SWE"
"S1760_2011",-1.7074661200907,-1.09409506716187,"S1760",2011,"2080032230","SWE"
"S1760_2004",-1.46878350032591,-0.40214028447519,"S1760",2004,"2080032230","SWE"
"S1760_2005",-1.57353182758102,0.117988075143434,"S1760",2005,"2080032230","SWE"
"S1760_2006",-1.14205273074391,-0.59710417342508,"S1760",2006,"2080032230","SWE"
"S1760_2008",-1.71342411990187,0.628301267422331,"S1760",2008,"2080032230","SWE"
"S1760_2009",-1.71384290978331,0.619732951149355,"S1760",2009,"2080032230","SWE"
"S1760_2012",-1.69970456338569,0.908999308525025,"S1760",2012,"2080032230","SWE"
"S1760_2013",-1.71808098206512,0.53302325421757,"S1760",2013,"2080032230","SWE"
"S1761_2009",1.5641126173028,-0.490141850992873,"S1761",2009,"2080033120","SWE"
"S1761_2010",-0.312912300218983,-0.417824327172141,"S1761",2010,"2080033120","SWE"
"S1761_2011",0.483593982015201,-0.448835812388877,"S1761",2011,"2080033120","SWE"
"S1761_2012",-0.135907028947733,-0.406401665840309,"S1761",2012,"2080033120","SWE"
"S1761_2004",-1.8428272709302,-0.350817443315628,"S1761",2004,"2080033120","SWE"
"S1761_2005",-0.906946169760399,-0.387942149164388,"S1761",2005,"2080033120","SWE"
"S1761_2006",0.649223633415178,-0.4342710926346,"S1761",2006,"2080033120","SWE"
"S1761_2013",-0.0369272060137495,-0.424198120985453,"S1761",2013,"2080033120","SWE"
"S1761_2007",0.961692626325837,-0.468097737848145,"S1761",2007,"2080033120","SWE"
"S1798_2009",-1.70879350035559,0.723042364497809,"S1798",2009,"2080032230","SWE"
"S1798_2011",-1.74738194708771,-0.155424684774837,"S1798",2011,"2080032230","SWE"
"S1798_2012",-1.77082013097085,0.16621169392787,"S1798",2012,"2080032230","SWE"
"S1798_2013",-1.74991916921312,0.533982720161045,"S1798",2013,"2080032230","SWE"
"S1798_2004",-1.80743439623593,-0.46868199467735,"S1798",2004,"2080032230","SWE"
"S1798_2005",-1.72460816447107,-0.295632496302194,"S1798",2005,"2080032230","SWE"
"S1798_2006",-1.75920254171903,0.46465192231224,"S1798",2006,"2080032230","SWE"
"S1798_2007",-1.69709375867211,0.0289800962078604,"S1798",2007,"2080032230","SWE"
"S1798_2008",-1.89766768975078,-0.526266299627675,"S1798",2008,"2080032230","SWE"
"S1798_2010",-1.7190679508433,0.512830166901825,"S1798",2010,"2080032230","SWE"
"S1800_2009",-1.5642941729166,0.748719872390514,"S1800",2009,"2080032230","SWE"
"S1800_2011",-1.75952876045623,-0.314985949922773,"S1800",2011,"2080032230","SWE"
"S1800_2012",-1.65287242793893,0.479509917104011,"S1800",2012,"2080032230","SWE"
"S1800_2013",-1.75675676164884,0.08095351544423,"S1800",2013,"2080032230","SWE"
"S1800_2004",-1.69417000641299,0.268306023632959,"S1800",2004,"2080032230","SWE"
"S1800_2005",-1.6292901712652,-0.0232400019172413,"S1800",2005,"2080032230","SWE"
"S1800_2006",-1.35246204591876,0.0471299542371025,"S1800",2006,"2080032230","SWE"
"S1800_2007",-1.59570327958344,-0.306316501766497,"S1800",2007,"2080032230","SWE"
"S1800_2008",-1.74234521448916,0.036584283886701,"S1800",2008,"2080032230","SWE"
"S1800_2010",-1.72753943285601,0.339506167441675,"S1800",2010,"2080032230","SWE"
"S1806_2009",-1.71916064180345,0.802165565430672,"S1806",2009,"2080032230","SWE"
"S1806_2011",-1.71857566133167,0.522902263722754,"S1806",2011,"2080032230","SWE"
"S1806_2012",-1.69970456338569,0.908999308525025,"S1806",2012,"2080032230","SWE"
"S1806_2013",-1.75413029796778,0.476818026201162,"S1806",2013,"2080032230","SWE"
"S1806_2004",-1.69970456338569,0.908999308525025,"S1806",2004,"2080032230","SWE"
"S1806_2005",-1.7775692906703,0.621245943107571,"S1806",2005,"2080032230","SWE"
"S1806_2006",-1.69970456338569,0.908999308525025,"S1806",2006,"2080032230","SWE"
"S1806_2007",-1.73234714605024,0.817474246629535,"S1806",2007,"2080032230","SWE"
"S1806_2008",-1.77562844867107,0.611569529297575,"S1806",2008,"2080032230","SWE"
