"","Axis1","Axis2","site_year","site","MAIN_BAS","origin","sINGEO_ID","year"
"1062_2004",-0.504337251065328,1.36028268413739,"1062_2004",1062,"2080030100","Sweden",1062,2004
"1062_2005",-0.384862701742176,1.24205986111144,"1062_2005",1062,"2080030100","Sweden",1062,2005
"1062_2006",-1.91665494019116,0.654048279227156,"1062_2006",1062,"2080030100","Sweden",1062,2006
"1062_2007",-2.5135345113351,1.01034286733407,"1062_2007",1062,"2080030100","Sweden",1062,2007
"1062_2008",-2.62660139050306,0.758905787481697,"1062_2008",1062,"2080030100","Sweden",1062,2008
"1062_2009",-2.16067254054169,0.882913435418328,"1062_2009",1062,"2080030100","Sweden",1062,2009
"1062_2010",-2.63735723356819,0.913516948194166,"1062_2010",1062,"2080030100","Sweden",1062,2010
"1062_2011",-1.97046578653519,1.17456355228876,"1062_2011",1062,"2080030100","Sweden",1062,2011
"1062_2012",-1.99475962121996,0.720555655555823,"1062_2012",1062,"2080030100","Sweden",1062,2012
"1062_2013",-2.78668317389418,0.929494659347603,"1062_2013",1062,"2080030100","Sweden",1062,2013
"1063_2004",-0.482205029898053,1.42848238079675,"1063_2004",1063,"2080030100","Sweden",1063,2004
"1063_2005",-0.840167482374287,1.56200514119769,"1063_2005",1063,"2080030100","Sweden",1063,2005
"1063_2006",-2.64487796229268,0.505304828755908,"1063_2006",1063,"2080030100","Sweden",1063,2006
"1063_2007",-3.21330059476956,0.670814393791004,"1063_2007",1063,"2080030100","Sweden",1063,2007
"1063_2008",-2.87285690322783,0.814109007234368,"1063_2008",1063,"2080030100","Sweden",1063,2008
"1063_2009",-2.23254143007627,0.671363773757514,"1063_2009",1063,"2080030100","Sweden",1063,2009
"1063_2010",-2.79921745178169,0.812495888549085,"1063_2010",1063,"2080030100","Sweden",1063,2010
"1063_2011",-2.20537215948859,1.02935624076581,"1063_2011",1063,"2080030100","Sweden",1063,2011
"1063_2012",-2.73524281681507,0.75990986974518,"1063_2012",1063,"2080030100","Sweden",1063,2012
"1063_2013",-2.58958497308688,1.03671094818983,"1063_2013",1063,"2080030100","Sweden",1063,2013
"1064_2004",2.03184984661649,0.31496746910568,"1064_2004",1064,"2080030100","Sweden",1064,2004
"1064_2005",-0.582840006353192,1.63189606512256,"1064_2005",1064,"2080030100","Sweden",1064,2005
"1064_2006",-2.28304637537643,0.447818090885485,"1064_2006",1064,"2080030100","Sweden",1064,2006
"1064_2007",-2.98743743665944,0.508099812896471,"1064_2007",1064,"2080030100","Sweden",1064,2007
"1064_2008",-2.19773832637696,0.625942966435086,"1064_2008",1064,"2080030100","Sweden",1064,2008
"1064_2009",-0.303828792646256,1.34848570182253,"1064_2009",1064,"2080030100","Sweden",1064,2009
"1064_2010",-0.855376363034477,1.09150956305069,"1064_2010",1064,"2080030100","Sweden",1064,2010
"1064_2011",-0.978103352102587,0.707750131093183,"1064_2011",1064,"2080030100","Sweden",1064,2011
"1064_2012",-0.199558770574887,1.29694620105999,"1064_2012",1064,"2080030100","Sweden",1064,2012
"1064_2013",-1.32373140256602,1.05643065519393,"1064_2013",1064,"2080030100","Sweden",1064,2013
"1065_2004",1.17824177409513,-0.375174572986659,"1065_2004",1065,"2080030100","Sweden",1065,2004
"1065_2005",-1.5033773942495,1.31042044709697,"1065_2005",1065,"2080030100","Sweden",1065,2005
"1065_2006",-0.741946424719137,0.153417519231911,"1065_2006",1065,"2080030100","Sweden",1065,2006
"1065_2007",-1.83557966913579,0.443820795876402,"1065_2007",1065,"2080030100","Sweden",1065,2007
"1065_2008",-1.07277687658703,1.1775378069857,"1065_2008",1065,"2080030100","Sweden",1065,2008
"1065_2009",-1.16921620846633,0.529521439548449,"1065_2009",1065,"2080030100","Sweden",1065,2009
"1065_2010",0.46301671663988,0.661615185707736,"1065_2010",1065,"2080030100","Sweden",1065,2010
"1065_2011",-0.810511454365784,0.559401343965868,"1065_2011",1065,"2080030100","Sweden",1065,2011
"1065_2012",-0.678221688597182,1.45953999814325,"1065_2012",1065,"2080030100","Sweden",1065,2012
"1065_2013",-2.10339884412015,0.842577598871983,"1065_2013",1065,"2080030100","Sweden",1065,2013
"1066_2004",1.03012615044988,-0.0936762962001515,"1066_2004",1066,"2080030100","Sweden",1066,2004
"1066_2005",0.735176815855115,1.43472591294355,"1066_2005",1066,"2080030100","Sweden",1066,2005
"1066_2006",-1.44466326392035,0.589844767587661,"1066_2006",1066,"2080030100","Sweden",1066,2006
"1066_2007",-3.08326491939837,0.727530087244692,"1066_2007",1066,"2080030100","Sweden",1066,2007
"1066_2008",-2.45170146680291,1.13543861902227,"1066_2008",1066,"2080030100","Sweden",1066,2008
"1066_2009",-2.72617111871811,0.604452435933545,"1066_2009",1066,"2080030100","Sweden",1066,2009
"1066_2010",0.624600628734042,1.76014474337612,"1066_2010",1066,"2080030100","Sweden",1066,2010
"1066_2011",-1.32141632302816,0.993150818666027,"1066_2011",1066,"2080030100","Sweden",1066,2011
"1066_2012",-2.21906120381856,1.20509907330461,"1066_2012",1066,"2080030100","Sweden",1066,2012
"1066_2013",-2.45816962062756,0.83032953211093,"1066_2013",1066,"2080030100","Sweden",1066,2013
"1067_2004",1.19958067601293,2.35030240915762,"1067_2004",1067,"2080030100","Sweden",1067,2004
"1067_2005",-1.08131409070898,1.27698944482688,"1067_2005",1067,"2080030100","Sweden",1067,2005
"1067_2006",-1.55714515855295,1.31363355872902,"1067_2006",1067,"2080030100","Sweden",1067,2006
"1067_2007",-3.89349888113138,0.564449676662708,"1067_2007",1067,"2080030100","Sweden",1067,2007
"1067_2008",-2.83155402997428,0.665136002688805,"1067_2008",1067,"2080030100","Sweden",1067,2008
"1067_2009",-3.27910435518075,0.543118981127574,"1067_2009",1067,"2080030100","Sweden",1067,2009
"1067_2010",-1.48686334048898,1.51753938839337,"1067_2010",1067,"2080030100","Sweden",1067,2010
"1067_2011",-1.71085545420608,0.962334080607554,"1067_2011",1067,"2080030100","Sweden",1067,2011
"1067_2012",-2.6301420663166,0.905313682957494,"1067_2012",1067,"2080030100","Sweden",1067,2012
"1067_2013",-0.934549052181741,1.40305648264106,"1067_2013",1067,"2080030100","Sweden",1067,2013
"1071_2004",-1.94794357418066,-1.00004851332987,"1071_2004",1071,"2080033020","Sweden",1071,2004
"1071_2005",-1.2020917225241,-0.149269635588359,"1071_2005",1071,"2080033020","Sweden",1071,2005
"1071_2006",-1.22773694054456,-0.43195960433914,"1071_2006",1071,"2080033020","Sweden",1071,2006
"1071_2007",-1.33704905949996,0.453315365502198,"1071_2007",1071,"2080033020","Sweden",1071,2007
"1071_2009",1.01287454890435,-0.693314795651364,"1071_2009",1071,"2080033020","Sweden",1071,2009
"1071_2010",0.644531048804065,-0.813685547302642,"1071_2010",1071,"2080033020","Sweden",1071,2010
"1071_2011",-0.00807252419470041,-0.999791356018382,"1071_2011",1071,"2080033020","Sweden",1071,2011
"1071_2012",0.034585652544765,-0.653826485059379,"1071_2012",1071,"2080033020","Sweden",1071,2012
"1071_2013",0.777882188063919,-0.578651779536007,"1071_2013",1071,"2080033020","Sweden",1071,2013
"1073_2004",2.12215437623948,2.1868776321238,"1073_2004",1073,"2080033080","Sweden",1073,2004
"1073_2005",1.4059398551124,1.82060078908268,"1073_2005",1073,"2080033080","Sweden",1073,2005
"1073_2006",0.825604269906556,0.430343377557224,"1073_2006",1073,"2080033080","Sweden",1073,2006
"1073_2008",2.02467465562137,2.30738657806877,"1073_2008",1073,"2080033080","Sweden",1073,2008
"1073_2009",2.55836337629337,2.08344323738585,"1073_2009",1073,"2080033080","Sweden",1073,2009
"1073_2010",2.07881482580453,2.13861801640762,"1073_2010",1073,"2080033080","Sweden",1073,2010
"1073_2011",2.16884702961462,2.17080891610426,"1073_2011",1073,"2080033080","Sweden",1073,2011
"1073_2012",0.933083843198383,1.98552386959068,"1073_2012",1073,"2080033080","Sweden",1073,2012
"1073_2013",2.26941608608496,1.3995411602948,"1073_2013",1073,"2080033080","Sweden",1073,2013
"1076_2004",-2.6139219164586,0.00110383677143795,"1076_2004",1076,"2080033080","Sweden",1076,2004
"1076_2005",-3.36418924928818,0.264556299471968,"1076_2005",1076,"2080033080","Sweden",1076,2005
"1076_2006",-1.76413386500847,-0.258559985803077,"1076_2006",1076,"2080033080","Sweden",1076,2006
"1076_2007",-3.72145771623537,-0.097345438516633,"1076_2007",1076,"2080033080","Sweden",1076,2007
"1076_2008",-3.63199065718048,0.304232775286283,"1076_2008",1076,"2080033080","Sweden",1076,2008
"1076_2009",-3.38866177205835,0.125811515588587,"1076_2009",1076,"2080033080","Sweden",1076,2009
"1076_2010",-3.42367349569102,0.274706410876932,"1076_2010",1076,"2080033080","Sweden",1076,2010
"1076_2011",-3.58878101913991,0.16618066271341,"1076_2011",1076,"2080033080","Sweden",1076,2011
"1076_2012",-3.09482248588122,0.116316368168012,"1076_2012",1076,"2080033080","Sweden",1076,2012
"1076_2013",-3.2041969251053,-0.206602593159142,"1076_2013",1076,"2080033080","Sweden",1076,2013
"1094_2004",-1.33704905949996,0.453315365502198,"1094_2004",1094,"2080033080","Sweden",1094,2004
"1094_2006",-0.081053716014843,-0.558035080137309,"1094_2006",1094,"2080033080","Sweden",1094,2006
"1094_2007",-1.02975135686247,0.303371421351347,"1094_2007",1094,"2080033080","Sweden",1094,2007
"1094_2008",0.169873699361774,-0.982581421621872,"1094_2008",1094,"2080033080","Sweden",1094,2008
"1094_2009",-1.3544961210147,0.36280919903219,"1094_2009",1094,"2080033080","Sweden",1094,2009
"1094_2010",-1.21637219402347,0.132490088167587,"1094_2010",1094,"2080033080","Sweden",1094,2010
"1094_2011",-1.33704905949996,0.453315365502198,"1094_2011",1094,"2080033080","Sweden",1094,2011
"1094_2012",-1.17725425412847,0.375344514543755,"1094_2012",1094,"2080033080","Sweden",1094,2012
"1094_2013",-1.18248735636772,0.152821772218919,"1094_2013",1094,"2080033080","Sweden",1094,2013
"1095_2004",-1.33704905949996,0.453315365502198,"1095_2004",1095,"2080033080","Sweden",1095,2004
"1095_2005",-1.33704905949996,0.453315365502198,"1095_2005",1095,"2080033080","Sweden",1095,2005
"1095_2006",-1.33704905949996,0.453315365502198,"1095_2006",1095,"2080033080","Sweden",1095,2006
"1095_2007",-1.33704905949996,0.453315365502198,"1095_2007",1095,"2080033080","Sweden",1095,2007
"1095_2008",-1.23717730614278,0.404583583653171,"1095_2008",1095,"2080033080","Sweden",1095,2008
"1095_2009",-0.722453654224985,0.153427477200497,"1095_2009",1095,"2080033080","Sweden",1095,2009
"1095_2010",-1.33704905949996,0.453315365502198,"1095_2010",1095,"2080033080","Sweden",1095,2010
"1095_2011",-1.46983596488915,0.0180372245871284,"1095_2011",1095,"2080033080","Sweden",1095,2011
"1095_2012",-1.45877038944005,0.0543104029967176,"1095_2012",1095,"2080033080","Sweden",1095,2012
"1095_2013",-0.460052855868216,-0.433007415493545,"1095_2013",1095,"2080033080","Sweden",1095,2013
"1096_2004",-1.20853754894854,0.0740474963150113,"1096_2004",1096,"2080032650","Sweden",1096,2004
"1096_2005",-1.45082442967596,0.301959098393251,"1096_2005",1096,"2080032650","Sweden",1096,2005
"1096_2006",-1.58399208401636,-0.827694990688687,"1096_2006",1096,"2080032650","Sweden",1096,2006
"1096_2007",-0.659924049086208,-1.43133271779468,"1096_2007",1096,"2080032650","Sweden",1096,2007
"1096_2008",-1.33704905949996,0.453315365502198,"1096_2008",1096,"2080032650","Sweden",1096,2008
"1096_2009",-1.46200886498387,0.213657174435713,"1096_2009",1096,"2080032650","Sweden",1096,2009
"1096_2010",-2.13916925651285,0.0429709975065419,"1096_2010",1096,"2080032650","Sweden",1096,2010
"1096_2011",-2.72953917321463,0.2316713727734,"1096_2011",1096,"2080032650","Sweden",1096,2011
"1096_2012",-2.04020909539762,0.249972736058444,"1096_2012",1096,"2080032650","Sweden",1096,2012
"1096_2013",-1.46696777162929,0.395269980423087,"1096_2013",1096,"2080032650","Sweden",1096,2013
"1104_2004",-1.39776953996205,-0.0355166693789756,"1104_2004",1104,"2080032600","Sweden",1104,2004
"1104_2005",-1.33150215331706,0.188148911399084,"1104_2005",1104,"2080032600","Sweden",1104,2005
"1104_2006",-1.22477406716573,0.217655520699931,"1104_2006",1104,"2080032600","Sweden",1104,2006
"1104_2007",-1.12703840030289,-0.0536630050739359,"1104_2007",1104,"2080032600","Sweden",1104,2007
"1104_2008",-1.35874000084262,0.340794185566512,"1104_2008",1104,"2080032600","Sweden",1104,2008
"1104_2009",-1.24108744665047,0.16477771856245,"1104_2009",1104,"2080032600","Sweden",1104,2009
"1104_2010",-1.35248299853223,0.373252218240267,"1104_2010",1104,"2080032600","Sweden",1104,2010
"1104_2011",-1.37820623025269,0.239813639470383,"1104_2011",1104,"2080032600","Sweden",1104,2011
"1104_2013",-1.35342793357502,0.3683503928977,"1104_2013",1104,"2080032600","Sweden",1104,2013
"1114_2004",-0.338331525928128,-0.0340024529880663,"1114_2004",1114,"2080033080","Sweden",1114,2004
"1114_2005",-0.698587998578152,-0.769195620814088,"1114_2005",1114,"2080033080","Sweden",1114,2005
"1114_2006",-0.422631742953963,-0.663246521399826,"1114_2006",1114,"2080033080","Sweden",1114,2006
"1114_2008",0.101104188843478,-0.248422293123783,"1114_2008",1114,"2080033080","Sweden",1114,2008
"1114_2009",1.03110424140184,-0.941374086042173,"1114_2009",1114,"2080033080","Sweden",1114,2009
"1114_2010",0.510405090045712,-0.87415987477674,"1114_2010",1114,"2080033080","Sweden",1114,2010
"1114_2011",1.14054011165121,-1.06442233130875,"1114_2011",1114,"2080033080","Sweden",1114,2011
"1114_2012",0.390462349921587,-0.389612752967447,"1114_2012",1114,"2080033080","Sweden",1114,2012
"1114_2013",0.16198673678283,-0.419175112946048,"1114_2013",1114,"2080033080","Sweden",1114,2013
"1120_2004",1.64468663658552,-1.06462897059695,"1120_2004",1120,"2080033120","Sweden",1120,2004
"1120_2005",2.00314336047272,-1.17651011439835,"1120_2005",1120,"2080033120","Sweden",1120,2005
"1120_2006",1.96512603193232,-1.176174296883,"1120_2006",1120,"2080033120","Sweden",1120,2006
"1120_2007",1.6001831187335,-1.04197308498353,"1120_2007",1120,"2080033120","Sweden",1120,2007
"1120_2008",-0.76635332603034,0.174848040650619,"1120_2008",1120,"2080033120","Sweden",1120,2008
"1120_2009",-0.474520280506105,0.0324499768060602,"1120_2009",1120,"2080033120","Sweden",1120,2009
"1120_2010",0.473958734710295,-0.43035427869348,"1120_2010",1120,"2080033120","Sweden",1120,2010
"1120_2011",-0.547365428303627,0.0679942997191988,"1120_2011",1120,"2080033120","Sweden",1120,2011
"1120_2012",-0.804399708261649,0.193412528974057,"1120_2012",1120,"2080033120","Sweden",1120,2012
"1120_2013",-1.03892442261284,0.307847359982716,"1120_2013",1120,"2080033120","Sweden",1120,2013
"1121_2005",-0.266220373411269,1.24732379879853,"1121_2005",1121,"2080033120","Sweden",1121,2005
"1121_2006",-0.922240700684925,0.248382303854869,"1121_2006",1121,"2080033120","Sweden",1121,2006
"1121_2007",0.738083539747934,1.9720620634562,"1121_2007",1121,"2080033120","Sweden",1121,2007
"1121_2008",0.385684081105119,1.5522142894052,"1121_2008",1121,"2080033120","Sweden",1121,2008
"1121_2009",-0.899129419358719,-0.0940083925066417,"1121_2009",1121,"2080033120","Sweden",1121,2009
"1121_2010",-3.52047107354002,0.14798986116288,"1121_2010",1121,"2080033120","Sweden",1121,2010
"1121_2011",-0.463786292702762,-0.178114755881065,"1121_2011",1121,"2080033120","Sweden",1121,2011
"1121_2012",-3.71969173198438,0.398689107925673,"1121_2012",1121,"2080033120","Sweden",1121,2012
"1121_2013",1.50483661093966,-0.88306661800952,"1121_2013",1121,"2080033120","Sweden",1121,2013
"1123_2004",-1.36568937242704,0.359431844912673,"1123_2004",1123,"2080032600","Sweden",1123,2004
"1123_2005",-1.30185164040265,0.359741326279603,"1123_2005",1123,"2080032600","Sweden",1123,2005
"1123_2006",-1.31314137860367,0.389755640747229,"1123_2006",1123,"2080032600","Sweden",1123,2006
"1123_2007",-1.33704905949996,0.453315365502198,"1123_2007",1123,"2080032600","Sweden",1123,2007
"1123_2008",-1.35242438538713,0.402914738659401,"1123_2008",1123,"2080032600","Sweden",1123,2008
"1123_2009",-1.33704905949996,0.453315365502198,"1123_2009",1123,"2080032600","Sweden",1123,2009
"1123_2010",-1.36245177183528,0.370044764631488,"1123_2010",1123,"2080032600","Sweden",1123,2010
"1123_2011",-1.35292575470953,0.401271239958005,"1123_2011",1123,"2080032600","Sweden",1123,2011
"1123_2012",-1.33704905949996,0.453315365502198,"1123_2012",1123,"2080032600","Sweden",1123,2012
"1123_2013",-1.33704905949996,0.453315365502198,"1123_2013",1123,"2080032600","Sweden",1123,2013
"1124_2004",-3.7310678520077,0.449688944760138,"1124_2004",1124,"2080032230","Sweden",1124,2004
"1124_2005",-3.4559053902503,0.328192299638437,"1124_2005",1124,"2080032230","Sweden",1124,2005
"1124_2006",-2.29030960847545,-0.150334152068088,"1124_2006",1124,"2080032230","Sweden",1124,2006
"1124_2008",-2.34345658640582,0.0865310584337469,"1124_2008",1124,"2080032230","Sweden",1124,2008
"1124_2009",-3.40389696992113,0.523411362680262,"1124_2009",1124,"2080032230","Sweden",1124,2009
"1124_2011",-3.00246116762027,0.11242640210463,"1124_2011",1124,"2080032230","Sweden",1124,2011
"1124_2012",-2.14051420250006,0.847704770695768,"1124_2012",1124,"2080032230","Sweden",1124,2012
"1124_2013",-2.15769827672365,0.605635134240539,"1124_2013",1124,"2080032230","Sweden",1124,2013
"1126_2004",1.48429386804302,0.254528432086056,"1126_2004",1126,"2080032230","Sweden",1126,2004
"1126_2005",0.814724412549772,0.0115340412446531,"1126_2005",1126,"2080032230","Sweden",1126,2005
"1126_2006",2.22766600188266,1.73900213196844,"1126_2006",1126,"2080032230","Sweden",1126,2006
"1126_2007",0.137197150196872,-3.25251387117182,"1126_2007",1126,"2080032230","Sweden",1126,2007
"1126_2008",-0.170095053955056,0.425705458264972,"1126_2008",1126,"2080032230","Sweden",1126,2008
"1126_2009",-0.374977582760563,0.636274331303463,"1126_2009",1126,"2080032230","Sweden",1126,2009
"1126_2011",0.378651123916997,0.576916096934257,"1126_2011",1126,"2080032230","Sweden",1126,2011
"1126_2012",1.56606275571348,0.468087457300192,"1126_2012",1126,"2080032230","Sweden",1126,2012
"1126_2013",0.913084323837127,1.1519916398181,"1126_2013",1126,"2080032230","Sweden",1126,2013
"1127_2004",-0.404801079789017,-0.15023871600362,"1127_2004",1127,"2080032600","Sweden",1127,2004
"1127_2005",-1.25082884077433,0.411244762467067,"1127_2005",1127,"2080032600","Sweden",1127,2005
"1127_2006",-1.33704905949996,0.453315365502198,"1127_2006",1127,"2080032600","Sweden",1127,2006
"1127_2008",-1.33704905949996,0.453315365502198,"1127_2008",1127,"2080032600","Sweden",1127,2008
"1127_2009",-1.33704905949996,0.453315365502198,"1127_2009",1127,"2080032600","Sweden",1127,2009
"1127_2010",-1.33704905949996,0.453315365502198,"1127_2010",1127,"2080032600","Sweden",1127,2010
"1127_2011",-1.33704905949996,0.453315365502198,"1127_2011",1127,"2080032600","Sweden",1127,2011
"1127_2012",-1.33704905949996,0.453315365502198,"1127_2012",1127,"2080032600","Sweden",1127,2012
"1127_2013",-1.33704905949996,0.453315365502198,"1127_2013",1127,"2080032600","Sweden",1127,2013
"1128_2004",-4.06699813764018,0.409098430400825,"1128_2004",1128,"2080032230","Sweden",1128,2004
"1128_2005",-3.9478818811698,0.357416740865297,"1128_2005",1128,"2080032230","Sweden",1128,2005
